year,week,user_id,site_id,department_encoded,insee_code_encoded,nace_code,weekly_dd_heating_15,weekly_dd_heating_16,weekly_dd_heating_17,weekly_dd_heating_18,weekly_dd_cooling_22,weekly_dd_cooling_23,weekly_dd_cooling_24,weekly_dd_cooling_25,weekly_dd_cooling_26,mean_indoor_temperature_00,max_indoor_temperature_00,min_indoor_temperature_00,mean_indoor_humidity_00,max_indoor_humidity_00,min_indoor_humidity_00,weekly_E_kWh,outlier,cluster,high_consumption
2023,30,1361,1820,5,103,82.19,0.0,0.009,0.059,0.256,5.381,2.753,0.832,0.033,0.0,22.826,25.09,21.16,63.241,71.0,57.0,65.877,1,0,0
2023,31,1361,1820,5,103,82.19,0.0,0.0,0.0,0.044,4.881,2.358,0.84,0.066,0.0,22.71,25.08,21.18,66.183,70.0,57.0,76.527,1,0,0
2023,32,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,6.569,3.676,1.536,0.329,0.0,22.771,24.88,20.86,65.254,71.0,62.0,69.685,1,0,0
2023,33,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,7.025,3.968,1.766,0.338,0.033,23.987,25.56,22.23,62.965,68.0,56.0,73.133,1,0,0
2023,34,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,8.17,4.944,2.452,0.816,0.099,23.866,25.62,22.38,61.041,68.0,57.0,72.628,1,0,0
2023,35,1361,1820,5,103,82.19,0.0,0.0,0.0,0.015,7.633,4.501,2.275,0.792,0.132,23.403,24.84,21.84,60.191,65.0,56.0,88.249,1,0,0
2023,36,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,9.581,6.155,3.435,1.354,0.263,24.096,25.79,22.42,56.21,63.0,50.0,87.961,1,0,0
2023,37,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,13.321,9.275,5.981,3.279,1.283,24.66,26.41,23.14,55.427,59.0,51.0,113.958,1,0,0
2023,38,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,17.093,12.393,8.543,5.315,2.655,24.631,26.15,23.39,55.054,59.0,50.0,119.344,1,0,0
2023,39,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,13.86,9.661,6.195,3.349,1.338,24.175,26.69,22.93,55.429,58.0,50.0,120.779,1,0,0
2023,40,1361,1820,5,103,82.19,0.0,0.0,0.0,0.026,12.022,7.769,4.494,2.052,0.52,24.676,26.42,23.23,54.643,61.0,48.0,98.686,1,0,0
2023,41,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,16.701,11.725,7.527,4.266,1.673,25.122,27.06,23.67,51.918,57.0,44.0,132.322,1,0,0
2023,42,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,21.512,15.097,9.682,5.41,2.602,25.148,26.62,23.47,56.33,62.0,47.0,137.032,1,0,0
2023,43,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,25.55,19.051,13.57,9.138,5.57,25.643,27.94,23.84,54.584,60.0,49.0,141.847,1,0,0
2023,44,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,21.262,15.206,10.373,7.044,4.473,25.641,28.06,23.94,58.155,67.0,50.0,128.906,1,0,0
2023,45,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,18.168,12.729,8.289,4.797,2.246,24.724,27.08,23.44,62.76,71.0,50.0,109.824,1,0,0
2023,46,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,17.217,11.644,7.148,3.871,1.769,24.949,26.41,23.42,56.522,64.0,48.0,128.522,1,0,0
2023,47,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,22.311,16.39,11.317,7.242,4.009,25.165,27.05,24.26,60.954,68.0,55.0,121.882,1,0,0
2023,48,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,24.546,17.892,12.239,7.909,4.725,25.55,27.4,24.01,52.594,60.0,46.0,165.227,1,0,0
2023,49,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,25.547,19.535,13.945,9.054,5.244,25.726,28.13,23.63,55.388,61.0,51.0,149.555,1,0,0
2023,50,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,34.895,27.954,21.254,15.478,10.901,26.911,29.31,25.13,54.874,61.0,48.0,159.518,1,0,0
2023,51,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,36.073,29.073,22.09,15.604,10.981,27.821,30.17,25.58,54.135,61.0,45.0,127.493,1,0,0
2023,52,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,31.956,25.157,18.964,13.473,8.937,26.892,29.17,24.87,49.259,60.0,40.0,144.058,1,0,0
2024,1,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,36.576,29.576,22.576,15.698,9.724,26.316,27.96,24.04,54.98,64.0,40.0,140.328,1,0,0
2024,2,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,35.284,28.319,21.538,15.139,9.759,26.355,27.78,24.87,58.192,66.0,50.0,176.278,1,0,0
2024,3,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,32.155,25.181,18.464,12.636,8.129,26.448,29.76,24.03,58.111,71.0,49.0,134.228,1,0,0
2024,4,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,32.297,25.297,18.367,11.996,6.868,26.002,29.3,23.97,61.032,71.0,48.0,168.078,1,0,0
2024,5,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,27.49,20.725,14.233,8.767,4.964,25.687,28.7,23.58,63.206,71.0,57.0,146.541,1,0,0
2024,6,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,31.494,25.113,18.959,13.368,8.736,25.936,28.54,24.34,54.606,64.0,46.0,189.246,1,0,0
2024,7,1361,1820,5,103,82.19,0.0,0.0,0.0,0.0,40.738,33.738,26.738,19.852,13.647,26.502,28.16,24.83,58.401,65.0,50.0,217.981,1,0,0
2023,17,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,19.683,14.446,10.19,6.786,3.926,24.953,28.56,22.96,56.953,76.0,44.0,385.654,1,0,0
2023,18,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,18.454,12.591,8.275,4.877,2.289,24.26,26.36,22.4,61.254,73.0,51.0,322.241,1,0,0
2023,19,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,23.64,17.372,12.406,8.556,5.355,25.009,27.89,23.43,60.432,67.0,52.0,385.102,1,0,0
2023,20,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,23.225,16.529,11.086,7.35,4.287,25.766,27.41,24.12,57.1,62.0,49.0,350.409,1,0,0
2023,21,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,12.774,7.898,4.634,2.644,1.445,24.267,27.03,22.72,58.695,69.0,51.0,333.291,1,0,0
2023,22,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,11.938,8.152,5.009,2.5,0.874,23.406,24.53,22.1,62.283,71.0,54.0,297.92,1,0,0
2023,23,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,15.36,10.985,7.434,4.522,2.196,24.244,26.92,22.28,59.373,69.0,53.0,367.346,1,0,0
2023,24,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,15.152,10.064,5.969,3.127,1.172,24.557,26.69,22.94,57.981,66.0,52.0,351.071,1,0,0
2023,25,1362,1821,5,103,47.73,0.0,0.0,0.0,0.013,6.945,4.099,2.082,0.816,0.144,23.856,25.63,22.35,57.025,63.0,49.0,320.153,1,0,0
2023,26,1362,1821,5,103,47.73,0.0,0.0,0.082,0.649,4.308,2.045,0.627,0.033,0.0,22.149,24.36,20.44,57.94,65.0,52.0,264.185,1,0,0
2023,27,1362,1821,5,103,47.73,0.0,0.0,0.0,0.009,8.253,5.087,2.626,0.873,0.062,23.202,24.85,21.03,56.801,66.0,50.0,303.518,1,0,0
2023,28,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,5.816,3.315,1.641,0.524,0.033,23.674,24.8,22.37,60.534,70.0,50.0,271.576,1,0,0
2023,29,1362,1821,5,103,47.73,0.0,0.0,0.0,0.009,5.599,3.112,1.336,0.326,0.037,23.343,24.53,22.28,60.003,68.0,51.0,274.786,1,0,0
2023,30,1362,1821,5,103,47.73,0.0,0.005,0.055,0.248,5.313,2.735,0.82,0.033,0.0,23.065,24.29,21.6,57.75,68.0,51.0,268.162,1,0,0
2023,31,1362,1821,5,103,47.73,0.0,0.0,0.0,0.04,4.875,2.38,0.849,0.066,0.0,23.25,24.07,22.52,61.836,69.0,53.0,257.772,1,0,0
2023,32,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,6.538,3.658,1.528,0.328,0.0,23.75,25.81,21.39,62.688,72.0,54.0,299.103,1,0,0
2023,33,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,7.045,4.004,1.802,0.346,0.033,23.791,25.47,22.36,59.154,66.0,52.0,317.222,1,0,0
2023,34,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,7.963,4.792,2.363,0.753,0.051,24.207,26.23,22.2,57.354,67.0,51.0,291.861,1,0,0
2023,35,1362,1821,5,103,47.73,0.0,0.0,0.0,0.011,7.59,4.445,2.234,0.794,0.136,23.95,26.05,21.79,57.18,63.0,53.0,277.19,1,0,0
2023,36,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,9.488,6.062,3.395,1.347,0.262,24.846,27.17,22.91,51.749,60.0,43.0,298.855,1,0,0
2023,37,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,13.226,9.226,5.916,3.251,1.258,25.493,26.79,23.86,51.251,55.0,46.0,334.704,1,0,0
2023,38,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,16.952,12.297,8.441,5.25,2.602,25.122,26.48,23.55,52.776,58.0,0.0,332.719,1,0,0
2023,39,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,13.814,9.638,6.171,3.332,1.312,24.634,27.04,23.09,52.923,61.0,48.0,306.619,1,0,0
2023,40,1362,1821,5,103,47.73,0.0,0.0,0.0,0.026,11.92,7.695,4.43,2.015,0.491,25.592,27.37,24.01,50.642,58.0,44.0,336.054,1,0,0
2023,41,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,16.579,11.606,7.427,4.185,1.627,26.272,27.6,24.89,49.114,58.0,41.0,335.735,1,0,0
2023,42,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,21.474,15.055,9.647,5.427,2.612,26.292,27.69,24.71,52.445,59.0,41.0,358.293,1,0,0
2023,43,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,25.48,18.976,13.508,9.083,5.519,27.007,29.33,25.5,49.464,58.0,41.0,388.966,1,0,0
2023,44,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,21.246,15.176,10.318,6.998,4.413,26.74,29.22,23.96,52.684,68.0,40.0,361.462,1,0,0
2023,45,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,18.144,12.721,8.296,4.809,2.254,25.245,28.03,23.19,58.475,69.0,45.0,326.39,1,0,0
2023,46,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,17.342,11.734,7.239,3.926,1.787,25.72,27.66,23.93,53.504,63.0,44.0,344.56,1,0,0
2023,47,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,22.348,16.419,11.325,7.222,3.994,25.347,28.15,22.67,58.315,68.0,48.0,335.767,1,0,0
2023,48,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,24.356,17.69,12.065,7.739,4.584,26.696,28.01,25.02,48.086,57.0,38.0,416.643,1,0,0
2023,49,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,25.539,19.523,13.924,9.028,5.235,26.639,30.25,24.04,53.224,63.0,44.0,389.841,1,0,0
2023,50,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,34.907,27.962,21.252,15.456,10.835,27.54,30.54,25.22,50.644,59.0,42.0,460.349,1,0,0
2023,51,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,36.097,29.097,22.107,15.583,10.962,28.038,30.94,25.08,50.16,60.0,38.0,409.493,1,0,0
2023,52,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,31.939,25.131,18.946,13.475,8.969,27.71,29.74,25.57,47.607,62.0,0.0,489.361,1,0,0
2024,1,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,36.715,29.715,22.715,15.83,9.81,26.604,28.45,24.99,58.56,70.0,42.0,363.597,1,0,0
2024,2,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,35.539,28.574,21.772,15.3,9.88,26.901,28.16,25.84,55.549,66.0,43.0,462.342,1,0,0
2024,3,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,32.4,25.418,18.647,12.746,8.196,28.084,31.88,24.93,57.305,73.0,44.0,319.004,1,0,0
2024,4,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,32.467,25.467,18.542,12.151,6.99,26.675,31.51,24.59,59.504,76.0,42.0,435.258,1,0,0
2024,5,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,27.603,20.829,14.312,8.775,4.938,25.846,28.36,24.06,62.223,73.0,53.0,391.534,1,0,0
2024,6,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,31.688,25.303,19.125,13.51,8.841,27.305,29.28,25.55,53.304,65.0,43.0,426.128,1,0,0
2024,7,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,40.921,33.921,26.921,20.018,13.768,27.697,29.27,26.29,56.125,63.0,0.0,460.67,1,0,0
2024,8,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,32.356,25.36,18.487,12.329,7.75,26.068,28.29,24.58,58.802,68.0,51.0,341.145,1,0,0
2024,9,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,34.028,27.241,21.028,15.493,10.765,26.734,28.2,24.73,56.227,68.0,46.0,378.629,1,0,0
2024,10,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,35.767,28.798,22.081,15.979,10.573,26.531,28.62,24.92,59.483,68.0,50.0,370.725,1,0,0
2024,11,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,39.468,32.468,25.522,19.037,13.749,26.616,29.8,25.08,56.874,68.0,46.0,423.382,1,0,0
2024,12,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,38.834,31.834,24.852,18.19,12.844,27.051,29.33,25.32,53.273,65.0,43.0,454.504,1,0,0
2024,13,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,28.543,21.648,15.034,9.683,6.0,24.897,27.95,23.31,57.87,65.0,50.0,263.56,1,0,0
2024,14,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,30.472,23.472,16.547,10.427,6.589,26.094,28.83,23.31,62.364,71.0,0.0,334.991,1,0,0
2024,15,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,32.314,25.336,18.621,12.921,8.676,26.801,28.39,25.28,53.69,64.0,46.0,464.194,1,0,0
2024,16,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,20.641,14.468,9.284,5.491,2.977,24.73,28.11,22.8,57.668,67.0,52.0,287.419,1,0,0
2024,17,1362,1821,5,103,47.73,0.0,0.0,0.0,0.0,29.864,22.989,16.803,12.021,8.112,26.722,29.49,25.04,54.061,60.0,47.0,386.73,1,0,0
2023,26,1362,2991,5,103,47.78,0.0,0.0,0.088,0.665,4.307,2.048,0.645,0.029,0.0,25.161,26.81,24.0,43.708,53.0,35.0,218.727,1,1,0
2023,27,1362,2991,5,103,47.78,0.0,0.0,0.0,0.009,8.238,5.064,2.623,0.884,0.066,25.633,27.01,24.6,45.416,55.0,32.0,248.152,1,1,0
2023,28,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,5.818,3.317,1.625,0.515,0.033,25.675,27.69,24.44,48.724,65.0,30.0,204.095,1,1,0
2023,29,1362,2991,5,103,47.78,0.0,0.0,0.0,0.009,5.582,3.095,1.363,0.329,0.033,25.466,27.49,24.24,52.627,63.0,33.0,214.494,1,1,0
2023,30,1362,2991,5,103,47.78,0.0,0.005,0.055,0.248,5.326,2.717,0.807,0.033,0.0,25.463,27.12,24.15,46.915,59.0,34.0,235.685,1,1,0
2023,31,1362,2991,5,103,47.78,0.0,0.0,0.0,0.035,4.786,2.35,0.845,0.066,0.0,25.154,27.26,23.78,52.782,62.0,39.0,215.336,1,1,0
2023,32,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,6.527,3.665,1.545,0.333,0.0,25.018,26.2,23.59,52.245,60.0,0.0,234.935,1,1,0
2023,33,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,7.024,3.994,1.798,0.336,0.033,25.51,27.21,24.2,49.788,60.0,36.0,223.4,1,1,0
2023,34,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,8.022,4.834,2.38,0.761,0.083,25.562,27.17,24.6,48.855,60.0,36.0,242.06,1,1,0
2023,35,1362,2991,5,103,47.78,0.0,0.0,0.0,0.016,7.644,4.508,2.282,0.798,0.136,25.241,27.15,22.06,47.991,57.0,33.0,241.557,1,1,0
2023,36,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,9.407,5.99,3.346,1.319,0.263,25.52,27.05,24.58,45.833,56.0,33.0,242.32,1,1,0
2023,37,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,13.231,9.195,5.902,3.226,1.25,25.819,27.24,24.6,45.862,55.0,36.0,287.705,1,1,0
2023,38,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,16.835,12.161,8.386,5.215,2.583,26.284,28.0,25.38,45.367,55.0,33.0,271.01,1,1,0
2023,39,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,13.848,9.657,6.179,3.321,1.305,26.131,27.67,25.09,46.41,52.0,36.0,271.882,1,1,0
2023,40,1362,2991,5,103,47.78,0.0,0.0,0.0,0.026,11.896,7.697,4.437,2.004,0.479,26.042,27.21,24.89,44.636,56.0,32.0,259.462,1,1,0
2023,41,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,16.551,11.557,7.381,4.121,1.621,26.51,27.74,25.18,43.588,52.0,32.0,278.731,1,1,0
2023,42,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,21.481,15.066,9.656,5.426,2.637,26.486,27.52,25.23,45.343,56.0,34.0,273.171,1,1,0
2023,43,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,25.453,18.95,13.492,9.078,5.529,26.824,27.73,24.65,45.353,58.0,33.0,303.813,1,1,0
2023,44,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,21.246,15.167,10.297,6.99,4.43,26.402,27.52,24.8,49.031,62.0,0.0,280.324,1,1,0
2023,45,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,18.123,12.692,8.261,4.784,2.232,25.985,28.01,24.76,52.853,66.0,36.0,229.479,1,1,0
2023,46,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,17.325,11.734,7.243,3.933,1.795,26.368,27.75,25.03,48.2,58.0,36.0,275.88,1,1,0
2023,47,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,22.275,16.354,11.293,7.212,4.009,26.39,28.14,24.81,53.427,65.0,0.0,283.926,1,1,0
2023,48,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,24.438,17.766,12.149,7.83,4.68,26.002,26.82,24.74,45.557,59.0,32.0,335.599,1,1,0
2023,49,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,25.47,19.462,13.872,8.973,5.204,26.214,27.7,24.12,47.195,63.0,0.0,318.426,1,1,0
2023,50,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,34.803,27.858,21.169,15.416,10.82,27.044,27.97,25.24,48.673,61.0,33.0,351.756,1,1,0
2023,51,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,36.136,29.136,22.153,15.668,11.058,27.377,28.3,25.72,48.027,59.0,34.0,328.5,1,1,0
2024,4,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,32.454,25.454,18.52,12.124,6.975,27.012,28.11,24.94,56.584,74.0,39.0,323.934,1,1,0
2024,5,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,27.722,20.957,14.436,8.916,5.053,26.411,27.6,24.67,58.545,74.0,41.0,345.165,1,1,0
2024,6,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,31.652,25.267,19.101,13.482,8.83,26.631,27.74,24.96,51.693,68.0,37.0,369.168,1,1,0
2024,7,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,40.873,33.873,26.873,19.979,13.742,27.312,27.96,25.34,57.272,68.0,38.0,418.066,1,1,0
2024,8,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,32.298,25.307,18.446,12.302,7.733,26.502,28.3,25.11,56.03,69.0,40.0,353.29,1,1,0
2024,9,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,34.041,27.267,21.057,15.522,10.794,26.515,28.31,23.96,51.38,69.0,34.0,373.417,1,1,0
2024,10,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,35.855,28.882,22.154,16.011,10.609,26.95,28.3,25.27,52.694,67.0,36.0,356.843,1,1,0
2024,11,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,39.51,32.51,25.563,19.088,13.814,26.908,28.03,25.37,51.711,65.0,38.0,413.057,1,1,0
2024,12,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,38.858,31.858,24.877,18.222,12.873,27.962,28.78,26.67,50.3,64.0,0.0,352.138,1,1,0
2024,13,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,28.475,21.58,14.996,9.652,5.965,26.35,27.72,24.78,47.403,63.0,36.0,301.095,1,1,0
2024,14,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,30.458,23.458,16.533,10.409,6.564,26.681,28.11,24.76,56.489,69.0,39.0,260.026,1,1,0
2024,15,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,32.311,25.334,18.635,12.92,8.658,26.994,28.22,23.81,46.134,64.0,0.0,380.308,1,1,0
2024,16,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,20.63,14.465,9.278,5.499,2.982,26.081,28.02,24.3,49.272,63.0,0.0,310.807,1,1,0
2024,17,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,29.981,23.107,16.894,12.074,8.174,27.329,28.92,26.1,46.19,59.0,0.0,384.924,1,1,0
2024,18,1362,2991,5,103,47.78,0.0,0.0,0.0,0.0,21.887,15.509,10.117,6.111,3.166,26.566,28.52,24.97,49.438,59.0,33.0,266.596,1,1,0
2023,26,1362,2995,5,106,47.78,0.0,0.0,0.151,1.207,3.906,1.723,0.497,0.147,0.004,25.13,25.69,24.49,42.637,46.0,0.0,289.712,1,1,0
2023,27,1362,2995,5,106,47.78,0.0,0.0,0.0,0.138,7.556,4.856,2.587,0.951,0.183,24.875,25.68,23.68,41.28,46.0,39.0,319.969,1,1,0
2023,28,1362,2995,5,106,47.78,0.0,0.0,0.0,0.0,6.805,3.857,1.658,0.528,0.158,25.269,25.96,24.51,43.244,49.0,39.0,264.187,1,1,0
2023,29,1362,2995,5,106,47.78,0.0,0.0,0.0,0.0,6.411,3.648,1.576,0.283,0.02,25.38,25.98,24.41,42.278,48.0,38.0,312.291,1,1,0
2023,30,1362,2995,5,106,47.78,0.0,0.0,0.05,0.512,6.331,3.652,1.552,0.379,0.015,24.585,25.62,23.25,38.855,45.0,0.0,327.777,1,1,0
2023,31,1362,2995,5,106,47.78,0.0,0.0,0.0,0.032,6.243,3.438,1.375,0.396,0.038,24.656,25.38,23.56,42.545,47.0,36.0,303.795,1,1,0
2023,32,1362,2995,5,106,47.78,0.0,0.0,0.0,0.011,6.454,3.633,1.615,0.524,0.079,24.923,25.68,24.19,45.232,50.0,0.0,292.447,1,1,0
2023,33,1362,2995,5,106,47.78,0.0,0.0,0.0,0.0,8.809,5.654,3.074,1.047,0.189,25.114,25.84,24.2,46.413,51.0,41.0,270.194,1,1,0
2023,34,1362,2995,5,106,47.78,0.0,0.0,0.0,0.0,8.342,5.182,2.734,1.13,0.232,24.944,25.79,24.11,45.307,49.0,43.0,319.06,1,1,0
2023,35,1362,2995,5,106,47.78,0.0,0.0,0.0,0.009,8.122,5.08,2.63,0.96,0.247,25.349,27.28,24.12,43.874,49.0,40.0,320.758,1,1,0
2023,36,1362,2995,5,106,47.78,0.0,0.0,0.0,0.0,8.577,5.352,2.908,1.274,0.358,25.693,26.89,24.88,42.755,45.0,41.0,320.55,1,1,0
2023,37,1362,2995,5,106,47.78,0.0,0.0,0.0,0.0,10.98,7.475,4.472,2.178,0.748,25.878,26.75,24.51,43.137,45.0,0.0,324.487,1,1,0
2022,47,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,23.665,17.747,12.839,8.587,5.072,28.634,30.0,27.4,54.48,61.0,47.0,107.768,1,0,0
2022,48,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,25.276,18.848,13.4,8.641,4.834,28.722,30.2,27.2,53.383,61.0,43.0,149.825,1,0,0
2022,49,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,29.858,22.904,16.375,10.735,6.616,28.702,30.1,27.7,60.452,67.0,45.0,122.758,1,0,0
2022,50,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,30.9,24.041,17.884,12.561,8.144,28.45,30.3,26.7,56.568,64.0,42.0,233.096,1,0,0
2022,51,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,33.229,26.242,19.466,13.558,8.698,29.014,30.7,27.0,54.597,63.0,42.0,215.751,1,0,0
2022,52,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,29.12,22.292,16.454,11.81,7.76,28.966,30.4,26.7,55.154,61.0,44.0,177.923,1,0,0
2023,1,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,37.549,30.549,23.686,17.714,12.897,29.636,31.1,26.4,52.978,59.0,40.0,203.318,1,0,0
2023,2,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,35.051,28.146,21.549,16.046,11.364,29.1,31.7,25.9,54.236,62.0,39.0,215.076,1,0,0
2023,3,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,36.462,29.467,22.583,16.244,10.971,28.634,30.9,25.7,61.349,75.0,44.0,248.745,1,0,0
2023,4,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,30.344,23.45,17.192,11.88,7.566,28.269,31.5,25.9,68.366,77.0,47.0,142.032,1,0,0
2023,5,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,37.627,30.636,23.743,17.319,11.814,29.719,31.7,27.5,65.213,76.0,44.0,113.372,1,0,0
2023,6,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,38.684,31.684,24.728,18.271,13.143,29.686,30.9,28.3,61.974,68.0,52.0,135.016,1,0,0
2023,7,1367,1824,5,103,45.4,0.0,0.0,0.0,0.0,32.859,26.002,19.624,14.284,9.758,29.037,30.4,27.5,59.791,68.0,43.0,152.534,1,0,0
2022,48,1384,1839,5,106,69.2,0.0,0.0,0.0,0.0,21.705,15.584,10.421,6.409,3.151,25.268,27.5,19.7,56.504,64.0,47.0,95.418,1,0,0
2022,49,1384,1839,5,106,69.2,0.0,0.0,0.0,0.0,26.647,19.908,14.169,9.645,6.183,26.875,28.3,24.6,56.499,66.0,38.0,86.413,1,0,0
2022,50,1384,1839,5,106,69.2,0.0,0.0,0.0,0.0,24.037,17.188,11.583,7.152,3.797,27.076,29.0,24.7,56.332,65.0,39.0,76.549,1,0,0
2022,51,1384,1839,5,106,69.2,0.0,0.0,0.0,0.0,23.855,16.908,10.751,6.524,3.429,27.653,28.7,25.7,56.733,66.0,43.0,58.875,1,0,0
2023,2,1384,1839,5,106,69.2,0.0,0.0,0.0,0.0,28.297,21.368,15.001,10.239,6.604,26.817,28.5,24.5,51.354,63.0,40.0,105.953,1,0,0
